Var1	Var2	Var3	Var4	Var5	Var6	y
65520	0	1	0	3	1	2	0
65521	0	1	0	1	0	2	1
65522	1	1	0	0	0	1	0
65523	1	1	0	2	0	1	1
65524	0	0	1	1	1	0	0
65525	1	1	1	0	1	0	0
65526	1	2	1	0	3	3	0
65527	2	2	0	0	1	0	0
65528	1	0	2	1	1	0	0
65529	1	1	0	0	0	1	0
65530	0	3	2	1	0	0	0
65531	0	1	3	0	0	0	0
65532	0	0	0	1	0	1	0
65533	0	0	3	0	0	1	0
65534	0	0	1	1	0	2	0
65535	0	2	2	0	1	3	0
65536	0	0	0	0	2	3	0
65537	1	0	2	1	1	1	0
65538	2	1	1	0	0	2	0
65539	0	0	1	2	0	0	0
65540	2	0	1	1	0	1	0
65541	1	2	3	1	2	0	0
65542	0	0	1	0	2	1	0
65543	1	0	0	2	1	0	0
65544	1	0	0	0	1	1	0
65545	1	1	3	1	0	1	0
65546	3	0	1	1	1	1	0
65547	0	3	1	1	0	0	1
65548	3	1	3	1	3	1	0
65549	0	2	0	0	0	2	1
65550	0	1	0	0	0	1	0
65551	0	0	0	0	1	1	0
65552	1	1	3	1	0	0	0
65553	0	3	1	1	0	1	0
65554	1	1	3	0	0	1	0
65555	1	3	0	2	0	0	1
65556	2	0	1	0	1	0	0
65557	0	0	1	0	1	1	0
65558	1	1	0	0	3	0	0
65559	1	1	2	0	1	0	0
65560	2	3	0	0	0	0	1
65561	2	2	1	1	2	0	0
65562	0	0	1	1	0	1	0
65563	1	1	0	1	0	0	0
65564	1	0	0	2	1	3	0
65565	0	1	0	0	1	2	0
65566	0	0	2	1	2	1	0
65567	0	0	1	2	2	0	0
65568	2	2	1	0	0	1	0
65569	2	3	0	0	0	2	1
65570	0	0	2	2	1	1	0
65571	0	1	0	0	2	1	0
65572	0	0	1	1	2	0	0
65573	1	0	1	0	1	1	0
65574	1	1	2	0	2	0	0
65575	2	2	2	2	3	0	0
65576	1	1	1	3	3	1	0
65577	0	2	3	0	0	1	0
65578	1	0	1	0	2	1	0
65579	1	1	0	1	0	0	0
65580	0	1	2	1	1	0	0
65581	2	2	0	2	1	2	0
65582	3	0	1	0	0	1	0
65583	0	2	0	1	0	2	0
65584	0	2	1	0	2	0	0
65585	3	3	0	1	2	0	0
65586	0	0	1	3	2	2	0
65587	1	0	0	3	1	3	0
65588	2	1	0	0	0	1	0
65589	1	3	0	2	2	1	1
65590	0	0	1	1	0	3	0
65591	1	2	1	0	1	1	0
65592	2	0	0	3	1	0	0
65593	1	0	0	0	0	3	0
65594	0	0	2	1	2	0	0
65595	1	1	3	3	2	2	0
65596	0	1	1	3	0	0	0
65597	1	1	0	0	0	0	0
65598	0	0	3	0	1	2	0
65599	1	0	2	1	1	0	0
65600	0	3	1	1	2	2	0
65601	2	0	1	2	1	1	0
65602	1	0	3	1	0	1	0
65603	3	1	1	1	1	0	0
65604	0	0	0	0	1	2	0
65605	1	1	2	1	1	2	0
65606	3	2	0	2	2	3	0
65607	1	0	1	2	1	1	0
65608	1	3	1	1	1	1	0
65609	0	1	3	2	1	1	0
65610	1	3	1	0	2	2	0
65611	0	1	0	2	2	0	0
65612	1	3	1	0	0	3	0
65613	2	1	1	0	1	0	0
65614	0	2	1	1	1	1	0
65615	0	0	2	1	0	3	0
65616	1	0	0	0	1	0	0
65617	0	0	0	2	1	1	0
65618	1	2	1	0	0	1	0
65619	1	3	1	0	0	1	0
65620	0	0	1	1	0	3	0
65621	1	1	1	0	1	1	0
65622	0	1	0	1	1	0	0
65623	0	0	1	1	2	2	0
65624	1	2	1	1	1	0	0
65625	0	0	2	0	2	0	0
65626	1	2	2	0	0	2	0
65627	2	2	0	1	1	1	1
65628	0	1	1	0	0	0	0
65629	1	1	2	1	3	2	0
65630	1	2	3	0	3	1	0
65631	0	1	1	1	2	1	0
65632	0	1	1	1	3	0	0
65633	0	0	2	1	0	1	0
65634	1	1	0	2	1	2	0
65635	0	0	2	0	1	2	0
65636	2	3	0	0	3	0	0
65637	1	1	1	1	2	3	0
65638	0	3	2	1	0	1	0
65639	0	3	1	2	2	1	0
65640	2	1	1	2	2	1	0
65641	1	0	1	0	1	0	0
65642	1	0	2	2	0	1	0
65643	1	1	1	2	1	0	0
65644	0	0	2	1	0	1	0
65645	0	1	1	1	0	0	0
65646	1	1	2	0	0	1	0
65647	1	1	1	1	0	0	0
65648	1	0	2	2	0	2	0
65649	0	1	2	3	1	3	0
65650	0	1	1	1	2	0	0
65651	1	1	0	1	2	2	0
65652	0	0	2	0	3	0	0
65653	0	0	0	1	1	0	0
65654	1	1	2	0	2	3	0
65655	1	1	1	3	0	1	0
65656	0	0	2	1	1	1	0
65657	1	1	3	1	1	0	0
65658	1	1	0	2	3	2	0
65659	1	3	0	1	1	0	1
65660	0	2	0	2	1	2	1
65661	1	0	0	2	2	0	0
65662	2	2	3	2	1	1	0
65663	1	0	0	0	2	1	0
65664	0	1	0	3	1	1	0
65665	2	1	0	1	1	0	0
65666	2	0	0	2	0	1	0
65667	1	0	3	0	0	0	0
65668	1	1	1	3	0	2	0
65669	0	1	1	0	0	0	0
65670	0	3	1	0	1	0	0
65671	1	1	1	1	0	0	0
65672	1	1	1	0	1	0	0
65673	2	1	0	1	0	2	0
65674	2	0	3	0	3	2	0
65675	1	1	0	1	0	1	0
65676	0	1	3	0	1	2	0
65677	0	1	0	2	2	3	0
65678	1	1	1	1	1	1	0
65679	1	0	0	0	0	2	0
65680	0	2	0	0	0	0	1
65681	1	1	1	3	1	1	0
65682	1	1	1	2	1	1	0
65683	1	3	0	1	0	0	1
65684	0	3	1	0	3	1	0
65685	1	1	3	2	3	1	0
65686	0	1	2	0	0	0	0
65687	2	1	2	2	0	1	0
65688	1	1	0	0	1	0	0
65689	1	0	0	1	2	0	0
65690	1	1	2	0	3	2	0
65691	0	0	1	1	1	3	0
65692	2	0	1	3	2	0	0
65693	2	0	2	0	1	2	0
65694	2	0	0	1	0	0	0
65695	1	1	2	3	0	0	0
65696	1	0	3	1	2	0	0
65697	3	0	1	2	1	1	0
65698	0	0	0	1	0	0	1
65699	2	0	1	0	2	0	0
65700	0	0	2	1	0	2	0
65701	1	0	0	1	1	0	0
65702	1	1	3	1	2	0	0
65703	2	1	1	2	0	0	0
65704	0	1	1	1	2	2	0
65705	2	0	2	0	2	1	0
65706	0	0	1	3	2	2	0
65707	1	3	0	0	0	1	1
65708	0	3	0	0	0	0	1
65709	1	2	1	3	1	3	0
65710	0	3	1	3	1	1	0
65711	3	2	1	3	0	2	0
65712	1	3	1	1	0	1	0
65713	0	1	1	2	0	2	0
65714	2	1	0	0	1	1	0
65715	1	2	1	2	2	1	0
65716	2	0	2	0	1	2	0
65717	0	0	2	2	1	0	0
65718	1	1	0	2	2	3	0
65719	0	1	0	1	2	1	0
65720	0	1	3	1	0	1	0
65721	0	0	0	2	2	0	0
65722	1	1	0	0	0	1	0
65723	0	2	1	1	0	1	0
65724	0	0	1	2	2	1	0
65725	1	1	1	1	3	1	0
65726	1	0	1	0	3	0	0
65727	2	2	2	1	2	2	0
65728	2	0	3	0	1	2	0
65729	1	1	1	1	3	2	0
65730	0	1	1	0	3	1	0
65731	2	1	2	0	0	0	0
65732	1	1	1	0	1	0	0
65733	1	0	1	1	1	0	0
65734	0	1	3	2	3	3	0
65735	0	0	2	1	3	0	0
65736	1	1	2	0	1	0	0
65737	3	0	1	1	0	0	0
65738	0	0	1	1	0	2	0
65739	1	3	1	2	0	0	0
65740	3	3	2	1	1	1	0
65741	0	2	0	2	1	1	0
65742	2	2	2	2	3	0	0
65743	1	1	3	1	2	1	0
65744	1	1	0	1	1	1	0
65745	0	1	2	0	2	1	0
65746	0	2	0	1	1	2	0
65747	0	1	1	1	1	1	0
65748	1	2	1	2	1	2	0
65749	2	2	0	2	1	1	0
65750	1	0	1	1	1	1	0
65751	0	1	0	1	1	1	0
65752	3	0	0	0	0	0	0
65753	2	1	0	0	0	1	0
65754	1	1	0	2	0	0	0
65755	0	1	2	0	0	0	0
65756	1	0	1	0	2	1	0
65757	0	1	1	0	0	3	0
65758	0	1	1	1	0	0	1
65759	2	2	2	0	1	1	0
65760	0	0	1	1	1	1	0
65761	3	0	1	2	0	2	0
65762	2	3	1	0	0	1	0
65763	1	3	1	3	1	3	0
65764	1	1	2	1	1	1	0
65765	0	1	1	3	0	3	0
65766	0	1	0	1	2	0	0
65767	0	1	2	1	1	2	0
65768	1	0	2	1	0	1	0
65769	0	1	1	0	0	0	0
65770	2	2	3	0	1	1	0
65771	0	1	1	1	1	0	0
65772	2	0	1	0	0	0	0
65773	2	0	1	1	1	0	0
65774	0	1	2	1	1	0	0
65775	2	0	3	1	1	1	0
65776	0	0	0	2	0	2	0
65777	0	2	2	2	3	1	0
65778	1	1	3	1	2	2	0
65779	2	2	2	0	0	1	0
65780	1	0	3	1	3	0	0
65781	0	2	1	0	0	0	1
65782	2	0	2	1	0	0	0
65783	1	0	3	1	1	0	0
65784	0	0	3	3	3	2	0
65785	1	0	2	0	2	0	0
65786	0	0	3	1	1	2	0
65787	1	0	2	3	0	0	0
65788	1	0	3	0	0	1	0
65789	1	1	2	1	2	0	0
65790	1	0	0	1	1	1	0
65791	1	2	0	2	2	0	0
65792	2	1	1	0	0	1	0
65793	2	0	0	1	2	2	0
65794	3	1	0	2	2	2	0
65795	0	1	0	2	0	3	0
65796	0	0	2	0	1	1	0
65797	2	1	1	1	1	0	0
65798	0	2	3	1	0	0	0
65799	0	2	0	1	1	1	0
65800	0	0	0	0	0	1	0
65801	2	2	3	1	1	1	0
65802	1	3	0	0	1	2	0
65803	2	1	0	0	1	0	0
65804	1	3	1	1	0	1	0
65805	1	1	0	3	2	2	0
65806	1	2	1	2	2	0	0
65807	0	1	1	0	0	1	0
65808	3	1	2	2	0	2	0
65809	1	1	2	1	0	3	0
65810	0	1	2	3	0	1	0
65811	2	1	1	1	1	2	0
65812	2	0	2	3	0	0	0
65813	0	0	0	2	1	1	0
65814	0	2	2	0	0	1	0
65815	1	1	1	1	0	2	0
65816	3	2	0	1	1	0	0
65817	1	0	0	1	1	3	0
65818	1	0	1	3	2	2	0
65819	0	0	1	2	0	1	0
65820	3	3	2	1	0	2	0
65821	0	2	0	0	0	0	1
65822	0	2	0	0	1	0	1
65823	0	2	1	2	0	0	0
65824	0	3	3	1	2	2	0
65825	1	0	0	3	0	0	0
65826	0	1	1	1	0	2	0
65827	0	0	3	2	1	0	0
65828	1	0	2	1	1	1	0
65829	0	2	2	3	1	0	0
65830	0	1	1	0	0	1	0
65831	0	0	1	1	0	1	0
65832	0	0	1	2	0	1	0
65833	0	3	0	0	2	2	0
65834	3	1	0	1	0	1	0
65835	1	1	2	2	0	1	0
65836	1	1	1	0	1	1	0
65837	1	2	2	0	1	1	0
65838	0	0	1	1	3	1	0
65839	1	1	0	1	0	0	0
65840	1	0	0	1	0	0	0
65841	1	2	0	3	1	2	0
65842	2	1	0	0	0	1	0
65843	0	2	3	1	1	0	0
65844	0	1	1	1	2	0	0
65845	1	3	0	0	3	2	0
65846	2	1	0	0	1	0	0
65847	2	3	0	1	0	0	1
65848	0	0	0	1	1	0	0
65849	0	2	0	1	1	0	0
65850	3	3	1	0	0	0	0
65851	3	0	0	2	0	1	0
65852	3	1	0	3	3	1	0
65853	0	1	2	2	1	1	0
65854	1	1	3	0	1	0	0
65855	1	3	1	0	0	0	1
65856	2	0	2	0	1	0	0
65857	2	1	2	1	0	2	0
65858	1	1	1	1	2	1	0
65859	1	1	2	2	2	1	0
65860	1	1	0	3	0	1	0
65861	0	2	3	1	1	1	0
65862	0	1	1	0	1	1	0
65863	2	3	1	0	0	1	0
65864	0	0	0	1	0	2	0
65865	0	1	2	0	1	3	0
65866	3	1	2	0	0	2	0
65867	0	0	3	1	1	2	0
65868	0	0	0	0	0	1	0
65869	1	0	0	1	1	0	0
65870	2	2	2	0	1	2	0
65871	0	1	2	1	2	1	0
65872	2	2	0	1	0	0	0
65873	1	0	3	2	0	2	0
65874	3	0	1	2	2	0	0
65875	1	1	0	0	2	3	0
65876	2	0	0	2	1	2	0
65877	3	3	2	0	3	2	0
65878	1	0	0	2	0	1	0
65879	1	1	0	0	0	1	0
65880	0	0	0	1	1	0	0
65881	0	1	1	0	0	1	0
65882	3	1	1	1	2	1	0
65883	0	1	2	1	1	1	0
65884	2	0	2	0	2	0	0
65885	0	2	2	2	1	2	0
65886	0	0	2	2	1	1	0
65887	1	0	3	0	0	1	0
65888	2	0	0	2	0	3	0
65889	0	2	0	3	0	2	0
65890	1	0	1	1	1	1	0
65891	3	3	3	0	0	2	0
65892	1	1	1	0	2	1	0
65893	2	2	0	0	2	2	0
65894	0	2	2	0	0	2	0
65895	3	1	1	0	1	1	0
65896	0	3	1	3	3	0	0
65897	2	1	0	2	0	2	0
65898	1	1	3	3	0	0	0
65899	1	1	0	1	0	0	0
65900	1	1	0	1	0	2	0
65901	1	1	1	2	0	2	0
65902	3	0	1	1	3	0	0
65903	1	2	0	1	0	2	1
65904	1	1	0	0	0	0	0
65905	1	1	0	1	1	1	0
65906	1	0	1	1	1	3	0
65907	1	1	0	1	1	0	0
65908	1	1	1	1	1	0	0
65909	1	1	1	1	0	1	0
65910	1	1	1	1	1	1	0
65911	1	0	0	1	0	1	0
65912	1	2	2	1	2	0	0
65913	2	0	0	3	1	1	0
65914	1	0	1	1	1	0	0
65915	1	0	0	1	2	2	0
65916	2	1	0	1	1	2	0
65917	2	1	0	0	1	0	0
65918	0	0	2	2	1	1	0
65919	1	0	0	0	3	0	0
65920	0	0	0	0	0	1	0
65921	1	1	0	1	1	0	0
65922	1	0	0	0	0	0	0
65923	0	1	0	2	2	1	0
65924	0	1	2	1	0	2	0
65925	1	1	1	1	0	1	0
65926	0	0	1	0	2	1	0
65927	1	0	1	0	1	0	0
65928	1	0	0	2	1	0	0
65929	3	1	1	1	0	1	0
65930	0	0	3	0	1	0	0
65931	1	1	1	2	1	1	0
65932	3	0	0	3	0	0	0
65933	1	0	2	2	0	1	0
65934	1	3	3	0	2	3	0
65935	0	0	3	0	0	0	0
65936	0	3	3	1	1	0	0
65937	1	2	1	0	1	0	0
65938	1	0	1	3	0	1	0
65939	0	0	1	2	1	1	0
65940	0	0	1	2	0	0	0
65941	0	0	1	1	0	1	0
65942	1	1	1	0	1	0	0
65943	2	1	1	0	1	2	0
65944	2	0	0	1	3	0	0
65945	0	2	2	1	2	0	0
65946	3	2	1	2	2	1	0
65947	0	1	1	2	1	0	0
65948	1	1	0	2	1	0	0
65949	2	0	3	1	1	0	0
65950	0	2	1	0	0	2	0
65951	2	0	2	1	0	2	0
65952	0	3	1	3	0	2	1
65953	1	1	2	2	0	0	0
65954	2	1	0	3	0	2	0
65955	0	0	2	1	0	1	0
65956	0	3	1	2	1	1	0
65957	0	1	2	2	0	2	0
65958	1	0	0	0	3	0	0
65959	1	1	0	0	2	0	0
65960	1	2	0	1	2	1	0
65961	3	0	0	1	0	0	0
65962	1	1	2	1	1	0	0
65963	1	0	2	1	1	0	0
65964	2	2	0	1	0	1	1
65965	1	1	2	0	0	1	0
65966	1	1	1	1	2	0	0
65967	3	0	1	3	3	1	0
65968	1	2	0	1	0	1	0
65969	2	0	0	0	1	0	0
65970	0	1	0	1	0	0	1
65971	1	0	0	1	2	1	0
65972	0	0	1	0	1	2	0
65973	1	0	3	2	1	1	0
65974	3	0	1	2	1	2	0
65975	2	1	2	3	1	1	0
65976	0	3	1	2	1	0	0
65977	1	0	1	0	0	0	0
65978	1	3	0	3	0	1	1
65979	0	1	3	0	1	1	0
65980	2	2	2	3	2	1	0
65981	2	1	0	2	0	1	0
65982	3	1	3	3	1	2	0
65983	0	1	0	2	2	1	0
65984	1	1	0	1	1	2	0
65985	0	1	0	1	3	1	0
65986	2	1	0	0	0	3	1
65987	1	0	0	1	1	2	0
65988	0	2	3	0	3	1	0
65989	1	1	0	0	1	2	0
65990	2	0	1	1	1	0	0
65991	0	1	0	1	1	3	0
65992	2	1	0	0	1	1	0
65993	2	0	1	0	1	0	0
65994	1	3	0	1	1	0	1
65995	1	1	1	0	2	1	0
65996	1	1	1	1	1	0	0
65997	3	0	0	2	3	0	0
65998	1	2	2	1	0	0	0
65999	0	0	0	0	1	0	0
66000	1	0	0	3	1	1	0
66001	0	0	1	0	0	0	0
66002	2	0	0	0	0	0	0
66003	0	1	2	2	2	0	0
66004	0	1	0	2	0	0	0
66005	0	1	0	1	3	2	0
66006	0	1	0	2	0	0	0
66007	1	1	1	3	0	0	0
66008	2	1	2	1	3	1	0
66009	0	2	0	0	0	1	1
66010	0	0	0	2	2	0	0
66011	1	0	0	2	0	2	0
66012	0	0	1	1	3	0	0
66013	1	1	0	1	1	0	0
66014	0	1	3	3	1	0	0
66015	2	0	1	3	1	1	0
66016	0	0	0	1	0	3	0
66017	0	0	3	2	1	2	0
66018	1	0	2	0	0	2	0
66019	0	0	1	0	0	1	0
66020	2	0	0	0	1	1	0
66021	1	2	2	0	1	1	0
66022	0	0	1	1	0	0	0
66023	1	2	0	1	2	2	0
66024	1	0	3	1	2	0	0
66025	0	0	1	1	1	3	0
66026	0	0	1	1	1	1	0
66027	2	3	1	0	2	2	0
66028	0	0	0	1	3	2	0
66029	1	3	0	0	2	0	0
66030	0	1	0	0	0	0	1
66031	0	2	1	0	0	0	0
66032	1	3	2	1	0	1	0
66033	0	2	1	1	0	0	0
66034	1	0	0	0	0	1	0
66035	0	2	2	2	1	1	0
66036	0	1	1	0	1	1	0
66037	1	1	1	0	1	1	0
66038	0	0	3	2	3	1	0
66039	0	1	1	1	0	0	0
66040	0	2	0	1	1	0	1
66041	0	0	2	0	1	0	0
66042	2	1	1	2	1	0	0
66043	2	2	2	0	1	1	0
66044	0	1	0	0	3	0	0
66045	0	3	1	0	1	1	0
66046	2	3	2	0	1	2	0
66047	1	1	1	0	0	1	0
66048	0	2	0	1	2	0	0
66049	0	0	2	1	1	1	0
66050	1	1	0	2	0	0	0
66051	2	0	0	2	0	1	0
66052	0	0	0	3	1	0	0
66053	1	0	1	2	1	1	0
66054	2	1	0	0	1	0	0
66055	1	1	0	0	0	2	1
66056	2	2	2	1	0	0	0
66057	0	0	2	1	0	1	0
66058	0	0	1	0	0	1	0
66059	0	1	1	1	0	1	0
66060	2	1	1	0	1	2	0
66061	1	3	2	1	1	1	0
66062	0	1	1	0	0	2	0
66063	0	3	0	1	1	1	1
66064	2	1	1	0	2	1	0
66065	0	2	0	1	0	1	1
66066	0	0	1	2	1	0	0
66067	1	1	3	1	2	1	0
66068	1	0	2	1	0	1	0
66069	0	1	2	0	0	0	0
66070	2	0	1	3	0	0	0
66071	2	2	0	1	0	0	1
66072	0	1	0	1	3	1	0
66073	0	1	0	2	2	1	0
66074	1	1	0	2	1	1	0
66075	1	3	2	0	2	1	0
66076	1	0	1	1	0	1	0
66077	1	1	2	0	1	0	0
66078	0	1	2	0	2	0	0
66079	1	1	0	0	3	0	0
66080	0	2	1	1	1	1	0
66081	1	1	1	3	1	3	0
66082	2	0	2	2	3	1	0
66083	1	1	1	0	0	1	0
66084	3	2	1	0	0	3	0
66085	3	0	2	0	0	2	0
66086	2	2	2	2	0	0	0
66087	0	1	2	1	0	0	0
66088	2	0	0	1	3	0	0
66089	1	0	0	2	1	2	0
66090	1	0	0	1	1	0	0
66091	2	0	0	2	1	0	0
66092	0	0	0	1	2	2	0
66093	3	1	2	1	1	1	0
66094	0	0	1	1	0	1	0
66095	0	0	2	0	1	0	0
66096	1	1	1	0	3	1	0
66097	1	1	1	2	1	0	0
66098	2	2	2	1	3	2	0
66099	0	3	0	0	1	0	1
66100	1	2	1	1	1	1	0
66101	1	1	3	1	0	0	0
66102	1	2	1	1	0	2	0
66103	1	1	1	1	2	0	0
66104	1	0	2	1	0	0	0
66105	0	1	1	0	0	1	0
66106	1	1	3	0	1	2	0
66107	1	0	1	0	1	1	0
66108	2	1	1	1	3	0	0
66109	0	0	1	3	0	0	0
66110	1	1	0	1	2	0	0
66111	1	1	1	1	1	0	0
66112	0	0	0	0	1	0	0
66113	3	0	2	3	0	0	0
66114	0	2	0	3	1	2	0
66115	0	1	0	0	2	1	0
66116	1	1	0	0	0	2	0
66117	1	0	1	3	1	1	0
66118	1	0	0	2	0	2	0
66119	3	2	1	1	0	0	0
66120	1	1	0	0	1	1	0
66121	1	0	1	0	1	3	0
66122	0	0	1	3	1	2	0
66123	0	1	0	1	1	0	0
66124	2	2	1	1	0	1	0
66125	0	1	0	1	1	2	0
66126	1	0	2	1	0	0	0
66127	0	0	1	2	1	1	0
66128	1	0	3	1	0	1	0
66129	2	0	0	1	2	2	0
66130	2	1	1	2	3	3	0
66131	2	2	0	1	0	0	0
66132	1	1	0	2	1	0	0
66133	2	0	0	2	0	2	0
66134	1	1	1	0	3	1	0
66135	1	3	0	1	3	0	0
66136	3	2	0	2	2	2	0
66137	1	0	1	1	2	1	0
66138	3	3	1	0	0	2	0
66139	0	0	0	0	1	1	0
66140	1	2	2	0	0	1	0
66141	1	1	0	0	0	2	0
66142	0	2	0	1	0	1	1
66143	0	0	0	0	0	0	1
66144	2	0	2	0	1	1	0
66145	1	1	1	0	1	1	0
66146	3	0	1	0	1	1	0
66147	3	0	0	1	0	3	0
66148	0	1	1	1	1	3	0
66149	1	0	0	2	1	0	0
66150	1	2	0	3	0	0	1
66151	1	2	0	2	0	1	0
66152	0	1	0	2	0	0	0
66153	0	1	2	1	2	0	0
66154	1	0	0	2	0	0	0
66155	0	1	1	1	0	1	0
66156	0	1	2	1	2	1	0
66157	1	2	2	1	0	0	0
66158	3	0	1	0	0	0	0
66159	0	1	1	1	0	0	0
66160	0	1	0	0	2	1	0
66161	1	1	2	0	1	0	0
66162	2	0	1	0	1	2	0
66163	2	0	0	1	0	1	0
66164	1	1	0	1	2	0	0
66165	0	0	3	0	1	2	0
66166	2	2	0	0	1	2	0
66167	1	2	1	3	3	2	0
66168	2	2	1	1	2	0	0
66169	2	1	1	1	1	2	0
66170	0	0	1	0	1	0	0
66171	0	2	2	1	1	1	0
66172	1	1	1	0	3	2	0
66173	0	1	2	3	2	0	0
66174	2	1	1	2	1	1	0
66175	0	0	1	0	2	3	0
66176	3	1	2	1	0	0	0
66177	0	1	1	3	1	3	0
66178	1	2	2	2	1	0	0
66179	0	0	0	1	2	2	0
66180	1	3	0	1	1	1	0
66181	1	2	1	3	1	0	0
66182	0	0	1	3	2	1	0
66183	2	0	1	1	1	2	0
66184	0	0	2	1	0	2	0
66185	2	0	1	1	1	1	0
66186	1	2	2	0	1	1	0
66187	0	0	1	1	2	2	0
66188	1	1	1	0	0	1	0
66189	2	0	0	1	1	1	0
66190	2	1	1	1	1	2	0
66191	1	0	2	1	0	2	0
66192	2	1	2	0	2	3	0
66193	2	0	0	2	3	0	0
66194	1	3	0	2	0	0	0
66195	1	2	3	0	3	0	0
66196	1	0	1	0	1	1	0
66197	1	1	1	1	2	1	0
66198	0	1	0	1	1	1	0
66199	2	1	1	3	1	1	0
66200	3	1	0	0	0	3	0
66201	0	1	1	0	0	1	0
66202	2	0	1	1	0	2	0
66203	2	1	1	2	1	0	0
66204	0	0	1	2	0	0	0
66205	1	0	0	0	1	0	0
66206	3	1	1	3	1	0	0
66207	1	3	0	1	1	0	0
66208	0	0	0	1	2	0	0
66209	0	1	1	0	1	2	0
66210	1	2	3	0	2	0	0
66211	3	0	1	0	2	0	0
66212	0	1	0	0	1	2	0
66213	0	3	0	0	1	1	1
66214	1	0	0	2	3	1	0
66215	0	1	2	0	1	2	0
66216	0	1	1	1	2	2	0
66217	1	3	0	1	1	0	1
66218	3	1	0	1	0	3	0
66219	1	0	0	2	0	0	0
66220	1	1	2	0	0	1	0
66221	2	0	1	1	0	1	0
66222	1	3	1	0	3	1	0
66223	0	1	0	1	1	3	0
66224	1	0	0	0	0	3	0
66225	1	1	1	2	1	0	0
66226	1	1	1	1	0	1	0
66227	1	1	2	1	1	2	0
66228	0	1	2	0	2	0	0
66229	1	2	1	1	0	1	0
66230	2	1	1	0	0	1	0
66231	0	0	2	2	1	2	0
66232	0	1	1	0	1	1	0
66233	1	1	0	2	1	0	0
66234	0	0	0	2	0	0	0
66235	1	1	0	0	1	0	0
66236	0	1	1	1	1	0	0
66237	2	1	2	1	1	2	0
66238	0	2	1	0	0	3	0
66239	3	0	1	1	1	1	0
66240	1	0	1	2	2	1	0
66241	1	1	0	0	0	0	1
66242	1	3	0	0	2	2	0
66243	0	0	0	1	0	1	0
66244	2	0	0	1	3	1	0
66245	0	0	1	3	0	0	0
66246	0	0	2	0	2	0	0
66247	2	0	1	2	2	2	0
66248	0	0	0	0	0	0	0
66249	3	1	0	0	1	1	0
66250	1	0	0	0	3	0	0
66251	2	0	2	0	0	3	0
66252	0	2	1	0	0	0	0
66253	2	1	1	1	0	0	0
66254	0	1	2	0	1	0	0
66255	1	0	0	3	0	2	0
66256	1	0	0	0	1	1	0
66257	1	0	1	3	3	1	0
66258	2	1	1	0	3	2	0
66259	2	0	0	0	1	0	0
66260	2	0	1	1	0	1	0
66261	0	1	1	1	0	0	0
66262	0	0	2	1	0	2	0
66263	1	2	0	1	3	1	0
66264	0	0	0	3	1	0	0
66265	2	1	1	1	1	1	0
66266	0	1	1	0	1	1	0
66267	1	0	0	2	0	0	0
66268	0	3	0	2	1	1	1
66269	1	0	0	2	2	2	0
66270	0	1	0	1	0	0	1
66271	2	3	0	0	0	0	1
66272	1	0	3	2	1	2	0
66273	2	1	1	2	1	0	0
66274	0	3	0	1	3	2	0
66275	1	1	1	0	0	0	0
66276	2	3	0	1	1	2	0
66277	0	1	0	0	1	3	0
66278	0	2	1	0	1	1	0
66279	0	2	1	0	2	0	0
66280	2	0	1	0	3	3	0
66281	2	2	0	1	2	0	0
66282	2	2	3	1	1	1	0
66283	2	2	0	0	1	1	0
66284	0	1	0	0	0	0	0
66285	2	1	0	2	1	1	0
66286	0	2	0	3	3	3	0
66287	1	0	0	1	1	0	0
66288	0	0	1	0	2	1	0
66289	3	2	2	3	2	3	0
66290	0	2	0	1	0	0	1
66291	2	0	1	0	1	0	0
66292	0	0	1	2	2	1	0
66293	2	0	0	1	0	0	0
66294	2	1	1	3	0	1	0
66295	1	0	1	1	0	0	0
66296	0	1	0	1	0	0	0
66297	1	3	0	2	1	3	1
66298	2	3	0	0	1	0	1
66299	0	0	1	1	2	0	0
66300	1	0	2	1	1	3	0
66301	0	1	0	1	0	0	0
66302	0	3	0	3	2	0	0
66303	0	0	0	0	0	0	1
66304	0	0	0	1	2	0	0
66305	0	2	1	1	1	0	0
66306	0	0	0	2	1	0	0
66307	3	0	1	1	2	0	0
66308	1	2	2	2	2	2	0
66309	0	0	0	1	2	0	0
66310	0	1	1	2	0	2	0
66311	0	3	2	2	0	1	0
66312	1	1	0	0	3	1	0
66313	2	1	1	0	2	3	0
66314	1	0	2	1	0	2	0
66315	0	1	1	0	1	1	0
66316	0	1	2	0	1	1	0
66317	1	2	1	1	1	1	0
66318	0	1	3	0	1	2	0
66319	2	2	0	0	0	0	0
66320	1	0	2	2	2	1	0
66321	1	3	0	0	2	2	1
66322	0	0	1	3	2	0	0
66323	0	0	0	0	1	2	0
66324	0	1	1	1	3	0	0
66325	1	1	0	1	1	0	0
66326	2	0	0	0	1	0	0
66327	0	2	2	1	0	2	0
66328	1	1	0	1	0	1	0
66329	0	2	3	2	1	3	0
66330	0	0	1	0	1	3	0
66331	2	3	2	0	2	1	0
66332	2	0	0	0	2	0	0
66333	1	1	0	1	0	1	1
66334	1	0	0	0	0	1	0
66335	2	1	1	0	0	2	0
66336	1	1	0	0	1	0	0
66337	1	3	2	0	2	0	0
66338	0	1	1	1	2	0	0
66339	2	1	1	0	1	1	0
66340	0	3	1	0	1	0	1
66341	1	1	2	0	1	0	0
